,pendiente,VPL,coords,WGS84(GPS),date,time,H (%),T (C),V (m/s)
8782,16.6667,0.005973,"(677181.3489680832, 5824410.482300042)","(-72.98991099536417, -37.71043525920392)",2017-02-01,21:00,34.7504,17.744,1.8804400000000001
8783,-5.555599999999998,0.00869,"(745539.1562775442, 5900322.582738604)","(-72.2402820789044, -37.0112121933547)",2016-01-08,06:00,88.2477,12.4552,4.86906
8784,0.0,0.0024809999999999997,"(761669.9353509594, 5848294.185253418)","(-72.04092270075883, -37.475223841834016)",2016-12-29,08:00,65.9313,18.5424,0.10628199999999999
8785,-50.0,0.009777,"(697007.3528107943, 5839413.965151745)","(-72.76918395528467, -37.57125699199041)",2017-12-25,07:00,52.1801,14.2453,7.48088
8786,0.0,0.0037990000000000003,"(729256.528637988, 5786830.438469412)","(-72.38769625696261, -38.0372500560728)",2019-03-17,15:00,59.8632,11.0961,4.14192
8787,3.33333,0.005429,"(757428.9959904407, 5787349.546455958)","(-72.0672329406014, -38.025010003220345)",2018-01-02,12:00,39.5639,10.4906,3.55674
8788,33.3333,0.004342,"(775258.2933197245, 5789540.833686681)","(-71.86522405208325, -38.00005049207565)",2019-01-31,15:00,19.9331,17.1852,3.8858300000000003
8789,-17.7778,0.008147,"(654881.8772467306, 5736435.685663276)","(-73.22368125946235, -38.506991715596584)",2020-01-16,19:00,7.03955,19.7616,11.2686
8790,-5.555599999999998,0.0024809999999999997,"(716248.2931947632, 5861049.301791516)","(-72.55783365264539, -37.37210351216759)",2018-02-25,16:00,42.9568,16.5109,3.20313
8791,8.88889,0.001556,"(792296.3472326922, 5879611.816952177)","(-71.7074189332753, -37.18422202148366)",2018-01-30,10:00,38.2805,13.5998,3.04678
8792,28.8889,0.0016719999999999999,"(690568.1031037793, 5836434.773672263)","(-72.84127557195902, -37.59944604207033)",2018-12-25,10:00,12.2501,17.4762,6.8678
8793,3.33333,0.002134,"(766876.6276720004, 6049286.346754993)","(-72.05177151271425, -35.664235730451345)",2018-03-14,20:00,68.4752,10.2812,2.9384799999999998
8794,23.3333,0.0037990000000000003,"(697095.2912689165, 5792912.037281094)","(-72.75555427972543, -37.99005048988997)",2019-02-22,10:00,97.2438,10.0846,3.7669699999999997
8795,22.2222,0.005973,"(666866.6969205093, 5835565.106297331)","(-73.10941942064964, -37.611885581144584)",2018-03-17,19:00,78.9513,5.0751,10.9879
8796,-5.555599999999998,0.006516,"(646895.3519503495, 5759714.146901309)","(-73.32010202658287, -38.298643705458915)",2017-02-28,17:00,57.7389,12.9716,14.9539
8797,-2.222200000000001,0.01888,"(848972.3819640643, 6082964.152242678)","(-71.16092539004111, -35.33566449007088)",2020-01-01,22:00,53.102,18.6205,0.6697890000000001
8798,30.0,0.00869,"(748503.2478762133, 5758097.472015677)","(-72.15859505547357, -38.29081675043424)",2018-12-29,10:00,53.3593,7.337060000000001,4.9877199999999995
8799,-14.444400000000002,0.0037990000000000003,"(678198.3113065597, 5666502.189835514)","(-72.93832912340531, -39.13244161241282)",2017-01-23,09:00,51.2621,14.8703,7.4042699999999995
8800,-2.222200000000001,0.0016719999999999999,"(661243.600031161, 5755099.155935642)","(-73.15503674855744, -38.33775027716953)",2016-12-23,09:00,63.9006,6.5057599999999995,7.063689999999999
8801,4.44444,0.002134,"(639068.9529054469, 5759640.977066719)","(-73.40955770358732, -38.30055031365205)",2017-01-16,13:00,69.829,12.9264,5.377190000000001
8802,6.66667,0.0037990000000000003,"(726380.8388135869, 5823405.50294409)","(-72.4318982414183, -37.70865229297487)",2016-03-03,05:00,25.5224,18.433,3.3122
8803,8.88889,0.0016719999999999999,"(786142.6446668041, 6083407.318570022)","(-71.85124273355451, -35.351648776109215)",2019-03-18,14:00,36.558,14.0324,5.65183
8804,6.66667,0.002134,"(734976.4830134697, 6069546.265860785)","(-72.40971851963604, -35.4898597725026)",2020-02-26,19:00,10.9823,20.5646,2.02504
8805,-7.777799999999999,0.0032549999999999996,"(657878.0127692773, 5748904.367841176)","(-73.19214017993973, -38.394151385436345)",2017-02-22,15:00,55.7834,18.401,9.57456
8806,11.1111,0.002134,"(691873.9950582602, 5477963.283640312)","(-72.72457310629804, -40.82693156246646)",2018-03-06,11:00,21.5691,16.1403,6.47941
8807,44.0,0.0032549999999999996,"(782225.9971915829, 6081602.512347272)","(-71.89366230944691, -35.3690133079134)",2018-02-08,11:00,40.2209,16.37,3.50245
8808,43.3333,0.0024809999999999997,"(769920.8995592885, 5783553.598688819)","(-71.92367288289748, -38.0555386252312)",2019-12-30,19:00,50.6348,15.6071,5.38724
8809,-12.2222,0.0024809999999999997,"(745848.7319494816, 5788629.7845401745)","(-72.19945177521515, -38.016701000247735)",2016-02-28,09:00,21.371,13.1374,3.4521
8810,-23.333299999999994,0.0032549999999999996,"(764493.4617145382, 5803526.152022812)","(-71.99279821880788, -37.877378147911365)",2020-02-15,06:00,41.7903,13.7311,2.39958
8811,11.1111,0.002134,"(736082.7066540783, 6062943.454140311)","(-72.39561345761008, -35.549071170145936)",2017-02-19,09:00,26.1688,15.2162,2.62764
8812,30.0,0.0037990000000000003,"(673658.361210696, 5691756.459746373)","(-72.99725271116336, -38.90592396940609)",2019-01-18,15:00,16.1452,17.9115,6.99375
8813,8.88889,0.0032549999999999996,"(658722.1131692482, 5803870.453366347)","(-73.19472674329114, -37.89885866084102)",2020-01-23,07:00,37.8114,19.1159,2.3138400000000003
8814,61.1111,0.0025960000000000002,"(666571.4377206365, 5747540.163621043)","(-73.09231855133571, -38.40486185527311)",2019-12-24,13:00,78.8352,5.00381,9.56977
8815,-43.3333,0.001325,"(681184.6486100494, 5820750.018419858)","(-72.94360901396794, -37.7426240165729)",2016-01-09,17:00,68.6987,13.2196,3.78044
8816,-27.7778,0.005973,"(744639.0792000927, 5806421.017720842)","(-72.21926166748008, -37.85686566038111)",2015-12-28,20:00,70.1204,16.6735,5.46026
8817,6.66667,0.005429,"(742804.6690757065, 5816590.935314321)","(-72.24349910964385, -37.765799151853294)",2020-03-11,20:00,61.2641,15.06,1.14009
8818,4.44444,0.002134,"(735367.9120551862, 6063233.438753432)","(-72.40357584875542, -35.54662919201022)",2018-01-24,22:00,40.6868,17.7321,1.69943
8819,48.8889,0.001325,"(773312.4224735954, 5776479.209633008)","(-71.88236634473984, -38.118186391006944)",2020-03-06,17:00,40.5229,19.1969,4.24293
8820,-43.3333,0.002712,"(787189.9560222286, 6086611.514509424)","(-71.84085763048145, -35.322500114498254)",2018-02-23,05:00,59.4041,16.5399,1.59789
8821,-38.8889,0.0016719999999999999,"(769010.1230577864, 5785136.771493083)","(-71.93463417570774, -38.04156133555047)",2019-02-03,06:00,22.4973,23.9887,10.5564
8822,0.0,0.009777,"(711295.3654415902, 5845009.463492829)","(-72.60912896018982, -37.51769818169842)",2019-01-10,06:00,12.4695,5.84561,11.3405
8823,23.3333,0.005429,"(773142.2794331857, 5835046.225303106)","(-71.90643163754136, -37.59114290079492)",2017-12-30,18:00,96.0329,11.1916,1.12544
8824,-13.333299999999994,0.013174000000000002,"(774610.164020715, 6061943.118741527)","(-71.97074594788941, -35.54815443960673)",2016-01-05,20:00,44.5976,18.9542,6.13431
8825,50.0,0.005973,"(705068.7304299412, 5641805.690266019)","(-72.62017906767058, -39.34887855648355)",2017-03-19,22:00,53.382,9.72842,2.09103
8826,-11.111099999999993,0.005973,"(670225.1981285575, 5778778.863893322)","(-73.05800385732405, -38.12279756182941)",2020-01-12,07:00,20.7553,19.1381,5.81444
8827,3.33333,0.001325,"(774172.374727841, 5791694.600612816)","(-71.87839634300316, -37.980996526648404)",2018-03-12,06:00,59.7691,10.6127,1.30932
8828,-15.555599999999998,0.0017870000000000002,"(782190.454500078, 5836253.718472312)","(-71.80456212681588, -37.57754689303634)",2018-01-19,20:00,44.1399,23.7282,6.29386
8829,-11.111099999999993,0.0025960000000000002,"(693656.1326334411, 5847737.426206301)","(-72.80930099645366, -37.496998414195964)",2020-01-08,23:00,80.0486,5.2245099999999995,9.94669
8830,-55.5556,0.0025960000000000002,"(667370.0576183435, 5752804.093583018)","(-73.08442822089857, -38.35729906652899)",2016-01-08,06:00,77.8542,13.5236,5.88694
8831,-13.333299999999994,0.005973,"(763957.4486109393, 6052628.77979365)","(-72.0850771153799, -35.634922897460626)",2018-12-21,15:00,28.5902,17.817,4.97754
8832,-20.0,0.005429,"(761076.2480214719, 5837181.517863291)","(-72.0436799282687, -37.575423693446695)",2016-02-18,23:00,70.7068,12.1469,1.1879600000000001
8833,-5.555599999999998,0.0025960000000000002,"(773045.6530494649, 5818426.937276265)","(-71.9013063434755, -37.74074891354579)",2016-01-14,14:00,63.2737,12.0292,8.615910000000001
8834,0.0,0.0032549999999999996,"(777282.9826166487, 5820739.694464347)","(-71.854166033779, -37.71866136263335)",2017-02-28,10:00,94.8943,14.1415,10.947000000000001
8835,0.0,0.002134,"(739400.2485856528, 6060714.40876881)","(-72.3583908147143, -35.56835238747512)",2017-02-23,05:00,34.7234,24.3209,10.3404
8836,-34.4444,0.006516,"(657066.8056830167, 5688912.091207958)","(-73.18785237324917, -38.93466819726483)",2019-02-21,14:00,85.4858,11.0314,6.59227
8837,26.6667,0.0016719999999999999,"(748610.3846966572, 5804162.523587292)","(-72.17339398444622, -37.87612258331688)",2015-12-25,15:00,11.2665,16.8139,7.7055
8838,22.2222,0.006516,"(657807.6744967623, 5746587.253652843)","(-73.19242531798116, -38.41503586434247)",2018-02-16,07:00,35.3364,16.6227,3.2888699999999997
8839,30.0,0.001556,"(661468.7643163902, 5832991.687854548)","(-73.1699798669613, -37.636032984689614)",2019-02-10,10:00,17.7479,14.5722,6.30777
8840,6.66667,0.0016719999999999999,"(692974.2902852084, 5837029.6285459)","(-72.81419355137558, -37.59358662487866)",2018-02-22,22:00,84.6462,13.5727,1.33502
8841,14.4444,0.013174000000000002,"(712523.9193297109, 5770602.040145531)","(-72.57336251127713, -38.18746202350599)",2019-03-14,13:00,11.8693,12.6369,10.7001
8842,-21.111099999999993,0.0016719999999999999,"(674978.7087053342, 5744620.175287962)","(-72.99535947058338, -38.429555053405146)",2017-02-27,09:00,83.2858,16.2406,3.00862
8843,-10.0,0.0016719999999999999,"(708366.5690824664, 5887293.319369671)","(-72.65411962356669, -37.13754243264039)",2018-03-20,09:00,21.843000000000004,13.9887,3.04137
8844,88.0,0.0016719999999999999,"(772063.5819692932, 5827422.1343667535)","(-71.9157958723545, -37.66008219603)",2018-02-06,21:00,78.0486,14.0641,3.6265099999999997
8845,-5.555599999999998,0.0032549999999999996,"(736965.3298654644, 6071350.72118754)","(-72.38834073776297, -35.473133951068014)",2018-12-27,16:00,7.8570899999999995,13.4408,1.0723799999999999
8846,1.11111,0.0016719999999999999,"(709181.943503822, 5788533.474554376)","(-72.61674572929086, -38.0267734631356)",2017-03-03,12:00,12.7301,10.9108,12.2076
8847,-6.666700000000006,0.005973,"(768158.8358165051, 5804698.728920369)","(-71.95161331448642, -37.86575314581296)",2016-01-15,11:00,56.0957,11.557,7.9888699999999995
8848,2.22222,0.005973,"(762323.8672828942, 5801297.165223744)","(-72.01662478747453, -37.89806816102834)",2020-02-28,17:00,22.3412,19.1364,4.30398
8849,8.88889,0.001556,"(677736.5029287033, 5820717.375962373)","(-72.98271395314279, -37.74359420788001)",2019-01-02,13:00,29.6009,6.50234,13.2214
8850,0.0,0.005429,"(718440.411740352, 5809419.382969223)","(-72.51768731047851, -37.83652139567141)",2019-03-04,08:00,66.7717,7.1656699999999995,5.40269
8851,16.6667,0.004342,"(800922.594553464, 5919313.173912159)","(-71.62624283563397, -36.82422314796723)",2016-12-24,21:00,51.9091,13.3744,4.57149
8852,-4.444400000000002,0.0037990000000000003,"(780737.7516561771, 5815016.710811893)","(-71.81281622156075, -37.76911242916506)",2017-03-19,07:00,61.7376,15.289000000000001,1.4942
8853,0.0,0.002712,"(741492.7621795571, 5880393.48005641)","(-72.27929980783354, -37.19170453785421)",2019-01-25,23:00,23.5849,17.225,4.49067
8854,-2.222200000000001,0.0032549999999999996,"(759686.835985361, 5683779.491151714)","(-72.00314492293481, -38.95649086602691)",2019-01-02,18:00,64.3144,6.650289999999999,5.64835
8855,-13.333299999999994,0.005973,"(752706.4398617712, 5741554.140869075)","(-72.10466079349393, -38.43854704651618)",2019-02-20,16:00,83.7472,13.3615,4.8406400000000005
8856,8.88889,0.0024809999999999997,"(762609.7272388269, 5685750.877938066)","(-71.9702136405385, -38.93788008015593)",2016-01-16,13:00,77.2751,9.42861,1.32876
8857,53.3333,0.0025960000000000002,"(669656.4691615939, 5767854.340139418)","(-73.0618835920581, -38.22130697447098)",2018-01-18,20:00,53.7109,15.3612,12.2745
8858,-10.0,0.005429,"(757163.7449628053, 5762083.058421635)","(-72.06113601701914, -38.25250491962407)",2018-02-06,23:00,80.8582,10.9459,5.41499
8859,57.0,0.0016719999999999999,"(648572.8131141759, 5728353.211835015)","(-73.29428934603338, -38.5808741528273)",2017-02-06,16:00,15.5559,13.152999999999999,5.12499
8860,90.0,0.0025960000000000002,"(764150.0290851122, 6050153.558665637)","(-72.08214187834467, -35.65716019426396)",2020-01-05,09:00,12.8608,15.0836,4.33098
8861,0.0,0.00869,"(692377.0062384957, 5823885.346885295)","(-72.81749060045838, -37.71210076010357)",2016-01-08,12:00,77.8703,9.93228,8.43316
8862,0.0,0.013174000000000002,"(707525.6588101992, 5888286.009961744)","(-72.66385479620159, -37.12878849557839)",2019-02-25,09:00,2.9917700000000003,13.9804,8.29926
8863,8.88889,0.0016719999999999999,"(770904.3264268445, 5879423.425181108)","(-71.94799761643989, -37.192367572906086)",2016-02-26,17:00,49.1439,10.7318,6.11103
8864,-10.0,0.005429,"(667575.9025712169, 5845473.664524725)","(-73.10365330612329, -37.52249427697377)",2019-03-17,14:00,52.0524,11.7536,2.7890099999999998
8865,0.0,0.005429,"(747899.5606093593, 5827760.475995636)","(-72.18952522954423, -37.663879202664674)",2018-01-09,16:00,61.3526,16.099,0.45090399999999997
8866,13.3333,0.005429,"(676579.1230186139, 5840413.355685689)","(-73.00060757709687, -37.566398561381334)",2019-02-28,17:00,40.9302,16.0604,0.9374959999999999
8867,50.0,0.013174000000000002,"(676473.4611405395, 5833774.604371783)","(-73.00020286675044, -37.626220814795225)",2020-01-24,11:00,17.7879,17.1305,8.818660000000001
8868,25.5556,0.0032549999999999996,"(693312.5014345915, 5830562.718816573)","(-72.80865530293694, -37.65176228037159)",2016-02-28,13:00,7.76422,14.4904,3.6929
8869,-26.666700000000006,0.0032549999999999996,"(703078.5947926731, 5834447.162678382)","(-72.69910861243702, -37.614670414032624)",2020-03-17,19:00,64.7598,12.558,3.84185
8870,-26.666700000000006,0.0025960000000000002,"(655549.741975175, 5707121.102639887)","(-73.2094654270879, -38.770927017878485)",2020-01-05,20:00,95.59,5.72085,9.59799
8871,-1.1110999999999933,0.002712,"(677951.5715368333, 5760447.154313018)","(-72.96531592733879, -38.28641966114935)",2017-12-25,23:00,47.1178,12.6066,6.91954
8872,5.55556,0.0016719999999999999,"(679894.409999924, 5837197.683406127)","(-72.96230074712498, -37.594723202895054)",2017-03-09,11:00,94.323,5.245019999999999,13.5669
8873,4.44444,0.0032549999999999996,"(781463.3674039233, 5862160.538602354)","(-71.82267481514796, -37.344613455991386)",2016-01-15,13:00,60.0729,12.6205,5.5218
8874,17.7778,0.005429,"(674611.7148843633, 5848003.738684554)","(-73.02467704567306, -37.49839766887471)",2017-01-19,20:00,42.2203,19.1762,3.92423
8875,0.0,0.0037990000000000003,"(660265.2852582182, 5771794.721377944)","(-73.17000335874756, -38.18753420403836)",2020-02-13,12:00,54.7366,5.488180000000001,10.779000000000002
8876,4.44444,0.005429,"(695918.8976866248, 5465473.330211065)","(-72.67270516330217, -40.93839771678153)",2018-02-22,10:00,90.171,10.037,3.17959
8877,-35.5556,0.013174000000000002,"(776883.2494943995, 6062184.0943385)","(-71.9457853705916, -35.54535244720293)",2018-12-26,09:00,60.2225,16.6999,1.88038
8878,8.88889,0.002365,"(659284.0901769137, 5833819.869078127)","(-73.19490925166242, -37.628953318916636)",2019-12-28,11:00,77.3447,12.5734,1.89388
8879,13.3333,0.0037990000000000003,"(786041.1565859675, 5877815.742808895)","(-71.77709025240486, -37.20232283170456)",2018-02-18,06:00,41.0421,16.893,2.75275
8880,-25.5556,0.001325,"(703906.935533685, 5654208.886580872)","(-72.63740884703687, -39.23748478942858)",2018-03-14,19:00,84.8575,2.79019,8.126330000000001
8881,27.7778,0.0025960000000000002,"(659070.86580313, 5791696.579267386)","(-73.18806920225738, -38.00846562290291)",2017-03-13,10:00,8.722760000000001,18.9352,14.4071
8882,-11.111099999999993,0.004342,"(774648.0136592607, 5785439.870669903)","(-71.87059410681101, -38.03714169179247)",2017-01-08,11:00,74.3427,12.0548,5.5564800000000005
8883,0.0,0.0024809999999999997,"(739337.6045707369, 5809109.115139862)","(-72.28034839140808, -37.8340721003079)",2020-02-21,22:00,29.7649,21.4506,3.5886199999999997
8884,86.0,0.002712,"(798548.7499596063, 6094522.585991)","(-71.71896561713717, -35.24795548034302)",2017-01-05,21:00,24.838,20.3207,4.0227699999999995
8885,4.44444,0.005429,"(745716.0320121098, 5776014.098120868)","(-72.19662694584994, -38.13030326374914)",2020-02-28,19:00,19.9872,18.6645,6.0503800000000005
8886,2.22222,0.013174000000000002,"(731975.8583749587, 5728806.012485447)","(-72.33770626559321, -38.55893763078862)",2020-02-03,07:00,64.1931,8.19106,6.00309
8887,41.1111,0.0024809999999999997,"(646097.6764057577, 5761783.125049597)","(-73.32964803572696, -38.2801353392091)",2017-02-27,11:00,52.9907,16.5897,1.81907
8888,4.44444,0.0025960000000000002,"(737248.113774582, 5805256.729785244)","(-72.30280333891265, -37.86930132429357)",2019-01-22,23:00,34.9998,14.2313,5.47449
8889,8.88889,0.0016719999999999999,"(742992.379961406, 5788044.484923354)","(-72.23175592602946, -38.02274026222931)",2017-03-08,17:00,94.3058,7.12563,14.6505
8890,41.1111,0.001556,"(659072.6327651824, 5802746.698156162)","(-73.1904938784756, -37.90892085432155)",2016-03-04,22:00,13.0134,18.1244,8.055639999999999
8891,-10.0,0.0037990000000000003,"(749703.3803414033, 5798476.396123706)","(-72.15901243214397, -37.92700991873269)",2018-01-14,14:00,37.4451,16.2465,4.55017
8892,-7.777799999999999,0.005429,"(733889.8570767292, 5812334.292833471)","(-72.34323233203905, -37.80644719397585)",2015-12-29,11:00,59.3557,15.4889,3.3531199999999997
8893,-5.555599999999998,0.013174000000000002,"(741855.5802263443, 5891264.281174333)","(-72.27872771390341, -37.093729863186255)",2019-01-01,06:00,65.2646,12.9152,2.31546
8894,13.3333,0.0025960000000000002,"(684578.9069417234, 5829785.17735455)","(-72.90739863588588, -37.66056314475152)",2016-01-02,21:00,53.2457,15.9176,3.90175
8895,51.1111,0.0037990000000000003,"(714750.1673950877, 5602739.943854111)","(-72.49531493778257, -39.698196038211655)",2019-02-12,10:00,12.6219,13.6242,21.8755
8896,22.2222,0.0016719999999999999,"(727462.7127070113, 6045837.423225947)","(-72.4858004844504, -35.705175088366374)",2017-02-03,17:00,36.5623,10.5041,0.5996600000000001
8897,44.4444,0.001325,"(793462.4651561786, 5883249.393302682)","(-71.6957301299528, -37.15112134950318)",2016-03-16,10:00,21.8293,20.2079,2.3083400000000003
8898,-5.555599999999998,0.0016719999999999999,"(670727.4722272445, 5804279.889980003)","(-73.0583467285666, -37.892997542397005)",2020-02-02,12:00,9.079,13.6527,3.63384
